0.41447,0.59211
0.87671,0.98718
0.90132,0.98039
0.67241,0.92248
0.60684,0.90909
0.55714,0.82692
0.6369,0.93878
0.57962,0.98333
0.51875,0.98246
0.6625,0.89286
0.52439,0.84906
0.59259,0.96364
0.59146,0.84615
0.62577,0.98148
0.59036,0.96
0.64557,0.9661
0.50943,0.45614
0.61585,0.90385
0.62112,0.98182
0.64815,0.98182
0.61783,0.88136
