1.2105,1,5,5,7,1
2.8805,2,5,3,3,2
1.0137,1,3,3,0,1
0.41309,2,7,3,0,1
2.08,2,5,3,0,1
1.6759,2,3,3,0,1
1.7619,2,7,1,8,1
2.7627,1,2,1,7,1
1.1091,2,3,3,5,1
2.3588,2,7,3,6,1
1.2454,1,4,1,12,2
2.8647,1,6,3,5,2
1.0295,1,5,2,0,1
0.74108,1,9,6,7,1
2.192,1,2,2,6,1
0.80617,2,9,6,5,1
2.2596,2,5,1,2,2
2.0503,1,7,1,0,1
3.2295,1,11,4,0,1
1.6866,1,1,1,0,1
1.4413,1,7,3,1,2
1.4522,1,8,1,0,1
1.067,1,5,1,6,1
0.53188,1,5,6,0,1
1.2468,2,2,1,6,2
1.1291,2,4,1,0,1
0.42901,2,4,4,0,1
2.2663,2,8,4,7,2
1.851,1,5,4,3,1
1.3799,2,7,4,0,1
1.1311,2,9,1,8,1
0.53357,1,8,4,0,1
1.9636,2,9,5,7,2
0.89037,2,7,5,5,1
2.6188,2,8,5,1,2
1.7262,1,8,3,1,2
1.2145,2,7,4,6,1
1.8213,1,1,3,3,1
2.9551,1,6,2,2,2
1.4116,2,2,1,4,2
2.4207,1,3,6,9,2
4.2431,2,11,4,8,1
3.8732,1,11,1,8,2
0.81961,2,2,4,5,1
0.82232,1,8,3,0,1
1.2018,1,2,5,6,1
1.4053,2,12,1,10,2
1.2046,2,2,6,6,2
0.96871,1,11,4,8,2
1.1656,2,6,3,0,1
1.0839,2,7,4,8,1
1.0713,1,7,1,6,2
1.0051,1,12,4,10,1
1.1307,2,1,4,8,1
1.0935,2,9,5,3,2
2.2542,2,2,3,5,2
1.5512,1,10,4,12,2
1.6604,1,6,3,7,1
2.7692,2,7,1,6,1
1.5996,1,1,6,8,2
1.2952,2,6,3,5,1
1.5555,2,1,4,0,1
1.1546,2,7,3,0,1
4.1466,1,6,4,5,2
1.7638,1,3,1,0,1
2.2395,1,3,5,9,2
2.0879,2,5,5,0,1
2.5664,1,9,3,7,2
0.70601,1,2,3,5,1
2.4321,1,6,6,2,2
1.6991,2,6,1,4,1
1.1029,2,3,4,8,1
0.86778,2,6,4,4,1
1.4316,2,7,4,0,1
2.3777,1,9,3,8,2
1.4597,2,7,6,0,1
1.1274,1,8,2,0,1
2.2986,2,11,4,1,2
1.0845,1,8,4,0,1
1.3503,2,9,6,3,2
2.6361,1,2,3,7,1
0.44858,2,1,6,8,1
2.9922,2,12,1,4,2
2.0996,1,9,6,3,1
3.0066,1,1,1,0,1
0.25916,2,3,5,0,1
0.62518,2,11,1,8,1
0.95576,2,2,1,5,1
1.4865,1,2,6,6,1
1.4673,1,8,1,0,1
0.65572,1,8,1,7,1
1.1477,2,7,4,0,1
1.2624,1,1,5,8,2
1.2101,2,8,3,7,2
1.1896,2,8,3,3,2
2.66,2,7,6,5,1
0.94113,2,10,4,12,1
1.2875,1,6,1,2,2
0.99158,2,2,5,6,2
1.1785,1,7,5,9,2
0.60742,2,4,4,12,1
1.8453,2,5,2,9,2
0.82044,1,12,1,10,1
2.0644,1,9,2,5,2
1.426,2,4,1,12,1
1.6163,1,2,6,6,1
3.5922,1,3,4,0,1
1.7312,1,10,4,12,2
1.6203,2,1,3,11,2
1.5313,2,3,3,5,1
1.7625,1,5,5,7,1
4.4855,1,1,3,8,1
2.4169,1,11,1,1,2
1.2601,2,8,4,9,2
0.63688,2,3,6,0,1
1.198,1,8,3,0,1
0.89394,1,9,1,3,2
1.1705,1,7,3,1,2
0.95551,2,6,3,0,1
0.62714,1,5,6,7,1
1.0768,1,2,2,6,1
1.7966,2,1,4,0,1
0.92617,2,1,3,9,2
0.91103,1,6,2,2,2
1.8361,2,11,4,8,1
2.7303,1,9,6,5,2
1.6221,2,4,4,6,2
0.69162,1,9,6,3,1
0.88445,2,5,4,3,2
2.5309,2,9,4,8,1
1.0677,2,8,2,1,2
0.95659,1,9,2,3,2
0.86872,2,9,3,8,1
1.691,2,6,6,0,1
1.2541,1,8,5,0,1
1.198,1,2,1,5,2
0.42317,2,7,5,5,1
0.90884,1,5,1,0,1
0.96619,2,5,6,7,2
3.0455,1,9,4,7,1
0.94542,1,2,4,7,1
1.8209,1,6,4,4,2
0.59401,2,9,5,5,2
0.87598,2,8,3,11,2
0.77537,1,9,5,7,1
2.4062,2,9,2,5,1
1.365,1,5,6,0,1
1.4162,1,1,5,8,2
0.75429,1,2,5,6,1
1.5007,1,9,5,5,1
0.83082,1,8,3,7,1
1.1158,1,8,3,0,1
4.0572,2,6,4,7,2
1.4008,2,3,5,0,1
2.1546,2,7,4,6,1
0.83122,1,3,1,5,2
1.1276,1,11,3,8,2
1.9094,1,2,3,6,1
1.0586,1,3,3,0,1
1.0871,1,7,5,9,2
2.5179,2,9,1,7,1
1.6027,2,6,1,4,1
1.9628,1,7,3,6,2
0.71667,2,6,5,0,1
0.35798,2,7,1,6,1
0.96544,1,3,4,8,2
0.84656,1,8,1,0,1
0.65254,2,8,3,7,2
0.79144,1,6,3,5,2
1.2911,1,1,1,0,1
1.3738,1,8,3,1,2
1.2317,2,1,2,8,1
0.80581,1,5,2,7,2
2.2866,1,1,4,8,2
0.79351,2,12,1,4,2
1.0998,2,9,3,7,1
0.92548,2,11,1,8,1
0.86177,2,5,5,7,2
0.76706,2,6,4,5,1
0.22397,1,5,3,6,1
1.7125,1,9,6,7,1
0.26281,2,2,4,5,1
1.4054,1,2,3,5,1
0.90145,1,3,1,0,1
1.3236,2,8,3,0,1
0.45091,2,7,2,9,2
4.6492,2,12,4,10,2
1.2165,1,7,5,5,2
2.0007,1,10,1,12,2
2.9222,1,1,4,9,2
0.81864,2,1,3,8,2
0.67903,2,7,1,9,2
1.3482,1,8,3,3,1
1.1084,1,7,1,8,2
0.97401,1,4,4,12,2
0.94681,2,1,4,7,2
2.2004,2,3,3,9,2
1.2648,1,9,2,3,2
0.85675,2,5,4,3,2
1.2755,2,2,3,5,2
1.4265,2,2,3,6,2
3.3223,2,9,4,1,2
1.432,1,2,4,5,2
0.59486,2,2,2,6,2
1.9238,1,7,3,8,2
1.397,2,8,6,1,2
0.91514,2,1,3,8,2
1.5738,1,6,4,2,2
1.7712,1,1,4,8,2
1.4018,1,7,6,9,2
1.6826,1,4,1,12,2
1.5416,1,1,6,8,2
1.0258,1,6,3,5,2
1.0693,1,9,3,3,2
0.69115,1,7,1,2,2
1.4371,1,2,1,5,2
1.0969,2,6,3,7,2
1.3174,2,5,2,9,2
1.4556,2,5,1,3,2
1.1773,2,5,5,7,2
2.042,1,3,3,8,2
1.676,1,7,3,1,2
2.1994,2,6,1,7,2
1.5417,1,7,4,8,2
1.1771,2,3,1,9,2
2.0991,2,7,4,8,1
1.4851,2,2,2,6,2
2.3167,2,6,1,4,1
2.125,1,1,3,0,1
1.9787,2,1,1,8,1
3.1291,1,5,3,6,1
1.3913,2,9,3,7,1
2.0773,1,1,4,7,1
2.9655,2,2,3,7,2
3.5228,1,3,3,0,1
1.0067,2,9,2,7,1
1.9438,1,8,3,7,1
1.3889,1,11,1,8,2
3.7685,2,1,1,9,2
3.2989,1,5,4,3,1
3.9787,2,3,1,9,2
3.2973,2,7,6,5,1
1.4642,1,11,1,1,2
1.4439,1,6,1,2,2
3.0892,1,8,6,0,1
3.0151,2,8,2,1,2
4.5516,1,8,3,1,2
4.1439,2,5,1,2,2
3.0621,2,7,4,0,1
2.1902,2,6,3,7,2
2.4763,1,12,4,10,1
2.7046,1,6,3,5,2
3.3099,2,3,3,0,1
3.1163,2,1,1,3,1
1.2853,2,12,1,4,2
2.912,2,10,4,12,1
4.8278,2,1,1,7,2
5.3098,1,9,5,3,1
3.2849,1,3,4,0,1
1.3273,2,4,1,6,2
1.6222,1,8,3,3,1
2.8556,2,8,3,3,2
2.5551,2,5,5,7,2
2.8796,2,5,3,0,1
4.5107,2,7,3,6,1
5.4459,1,8,2,0,1
2.5615,1,2,3,5,1
1.8276,1,8,1,0,1
2.7459,2,9,6,3,2
1.2492,1,1,2,8,2
1.904,1,11,3,8,2
1.617,2,8,1,11,2
5.0802,1,6,4,7,1
3.909,2,3,4,8,1
3.3274,2,1,1,11,2
3.1125,2,8,4,3,2
1.0628,2,9,4,8,1
1.5396,2,11,1,0,1
1.1155,2,7,1,0,1
0.96597,2,6,1,5,1
0.85437,2,7,4,0,1
1.304,1,12,1,10,1
3.0377,1,6,6,2,2
1.7344,2,6,4,0,1
0.86534,1,6,4,5,2
1.103,2,7,2,5,2
2.7505,1,7,2,0,1
0.76831,2,3,1,5,1
1.2347,2,1,4,3,1
1.873,1,8,4,0,1
1.609,2,9,5,5,2
1.4656,2,12,4,4,2
2.8777,1,3,3,5,2
2.9567,2,7,1,8,1
4.3584,1,7,3,0,1
1.3842,2,6,1,7,2
1.8339,1,1,3,3,1
1.9637,1,1,3,8,1
3.1462,1,9,2,7,2
3.2483,1,8,1,0,1
3.6238,2,8,1,11,2
0.77805,2,3,1,8,2
2.1617,2,1,1,9,2
1.4921,2,8,4,7,2
2.1758,1,9,2,3,2
2.3436,2,9,4,1,2
2.018,1,7,4,1,2
0.68277,2,5,4,6,2
2.2472,1,9,1,1,2
1.8624,1,11,1,8,2
1.7563,1,6,2,2,2
1.4087,1,9,3,8,2
1.1316,2,5,6,7,2
4.5038,2,2,1,7,2
1.6955,1,7,1,8,2
1.5008,1,12,4,10,1
3.2344,1,7,1,0,1
2.6211,1,9,5,5,1
2.3735,2,8,4,1,2
1.2709,1,1,1,7,1
1.6942,2,6,1,5,1
5.8909,1,6,4,5,2
3.5429,1,1,4,9,2
1.9691,2,7,4,0,1
1.6469,1,7,1,6,2
1.9772,1,4,1,6,1
3.4766,1,5,1,6,1
1.5769,2,3,1,9,2
2.5253,1,6,1,5,2
2.9514,2,1,1,9,2
1.6506,1,1,4,8,2
3.6073,1,8,4,3,1
3.1924,1,2,4,6,1
1.7464,2,9,3,8,1
2.1265,1,7,4,8,2
1.0532,2,6,4,4,1
2.1646,2,9,6,5,1
1.298,2,9,1,0,1
1.5953,1,11,3,1,2
0.79858,2,3,6,0,1
1.6928,1,8,3,7,1
3.3133,2,1,3,3,2
1.1023,1,9,6,7,1
1.944,1,5,1,3,1
1.1323,2,12,4,4,2
1.8821,2,8,3,11,2
0.87849,1,7,4,1,2
2.7804,1,6,1,2,2
2.715,2,7,1,0,1
4.2929,1,4,4,6,1
1.4193,1,7,2,0,1
1.1162,1,7,1,2,2
2.401,1,3,4,0,1
2.1301,1,8,1,0,1
1.2131,2,8,4,9,2
1.0509,1,3,3,5,2
0.7369,1,9,2,5,2
2.9893,2,12,4,10,2
1.1696,1,8,4,7,1
1.2362,1,6,3,2,2
1.7759,1,7,3,0,1
1.984,2,5,1,3,2
1.3919,1,12,1,4,1
1.441,1,1,1,3,2
0.89879,1,2,1,7,1
3.4517,2,6,3,0,1
1.7013,1,7,2,5,1
0.87019,1,7,4,9,2
1.7773,2,3,1,8,2
1.8159,1,5,2,7,2
1.1199,1,9,6,3,1
1.1025,2,9,2,7,1
1.3599,1,10,4,12,2
2.2224,1,3,6,9,2
1.5948,2,7,2,5,2
1.1886,1,7,6,9,2
1.3739,2,9,5,3,2
1.6978,1,10,1,12,2
1.9854,2,5,2,9,2
3.8625,1,6,1,7,1
4.3108,2,12,1,4,2
1.0617,1,5,1,0,1
0.86839,1,5,3,3,1
2.9823,2,6,6,0,1
1.1723,2,7,1,9,2
1.3231,1,3,5,9,2
1.9073,2,7,3,0,1
1.6482,1,3,3,0,1
2.6032,1,8,3,0,1
2.1359,2,11,4,8,1
1.409,1,9,3,3,2
1.4299,1,9,1,8,2
3.291,1,3,3,8,2
2.7453,2,7,3,8,1
1.6358,1,8,3,1,2
1.0266,2,7,6,0,1
1.8075,1,5,4,0,1
3.1161,2,2,6,6,2
1.221,1,7,5,5,2
0.64409,1,9,4,0,1
1.1579,1,6,5,2,2
1.7669,1,2,1,6,1
1.0694,2,5,1,6,2
1.5094,2,2,4,4,2
1.5146,2,6,3,7,2
2.558,2,6,2,0,1
2.2141,2,2,1,4,2
2.1306,1,3,3,1,2
2.5978,2,7,2,9,2
1.3353,2,9,5,3,2
1.5574,1,6,1,5,2
2.0795,1,7,6,5,2
2.0387,1,6,4,2,2
1.119,1,9,2,3,2
2.3669,2,6,3,7,2
1.6535,2,2,3,6,2
0.99615,1,1,2,8,2
1.9765,2,8,1,9,2
2.4087,1,5,3,2,2
1.3473,2,3,2,9,2
0.56857,2,5,3,3,2
1.8614,2,1,4,7,2
2.6887,1,7,3,1,2
1.9204,1,4,1,12,2
2.9066,1,4,4,12,2
1.9252,2,7,2,5,2
7.6567,1,7,1,6,2
1.8392,2,5,6,7,2
1.655,1,2,4,5,2
1.5452,2,9,5,5,2
1.0894,2,5,4,3,2
2.3256,1,3,3,8,2
