1.7983,2
1.5909,2
1.737,2
2.7879,2
3.4998,2
4.0062,2
3.281,2
4.6979,2
4.3649,2
7.1709,2
6.5453,2
2.3649,2
4.2704,2
1.4006,2
1.744,2
4.5571,2
6.3919,2
5.8538,2
1.4784,2
3.6823,2
5.4776,2
5.2131,2
1.2989,2
1.2084,2
4.0613,2
1.6337,2
1.864,2
1.1072,2
1.9237,2
2.7204,2
4.4775,2
5.2302,2
2.2798,2
1.0905,2
3.3622,2
2.6971,2
3.002,2
3.0828,2
2.6927,2
1.4206,2
1.2488,2
1.4055,2
0.94132,2
1.6665,2
1.9492,2
1.1812,2
1.2745,2
1.4249,2
1.1261,2
1.3695,2
1.1888,2
1.4135,2
2.2297,2
1.8174,2
2.4739,2
2.0825,2
2.1174,2
1.9661,2
3.099,2
1.6,2
2.6613,2
3.25,2
3.2752,2
3.1727,2
1.6868,2
3.6567,2
2.7393,2
2.1368,2
3.073,2
1.5292,2
3.5058,2
1.6806,2
4.5629,2
3.0481,2
1.9762,2
2.5662,2
1.8356,2
2.0088,2
2.514,2
2.2839,2
2.2996,2
1.2296,2
0.9081,2
2.6647,2
0.80625,2
2.1198,2
5.4999,2
3.0318,2
3.006,2
2.9656,2
1.8308,2
1.2225,2
1.0182,2
1.6675,2
0.87518,2
0.85406,2
2.292,2
1.7182,2
2.1751,2
1.3339,2
4.0767,2
1.9669,2
3.7773,2
4.4519,2
2.3724,2
3.1745,2
1.1552,2
1.372,2
1.6511,2
5.7264,2
2.0696,2
1.7272,2
8.5264,2
3.592,2
1.951,2
2.9026,2
1.1987,2
2.9009,2
3.2948,2
2.4097,2
1.9438,2
1.9168,2
2.6398,2
1.8425,2
3.5355,2
1.8234,2
2.3608,2
1.2394,2
3.8354,2
3.3859,2
1.7402,2
3.0826,2
2.8479,2
2.1012,2
1.9564,2
0.88388,2
2.993,2
3.7043,2
1.7454,2
2.112,2
1.2728,2
1.4783,2
2.5161,2
3.9403,2
1.6488,2
2.1075,2
3.1148,2
1.7775,2
2.0998,2
1.9338,2
1.2382,2
1.2582,2
3.4534,2
1.1428,2
1.8981,2
3.1517,2
2.6514,2
1.8043,2
1.6606,2
1.6529,2
1.13,2
1.5762,2
1.2812,2
1.0707,2
1.1048,2
0.98808,2
1.3782,2
1.425,2
1.5402,2
1.6405,2
2.3669,2
1.2331,2
3.2705,3
2.9373,3
1.4805,3
1.2936,3
2.1963,3
1.8606,3
4.794,3
4.2048,3
6.6976,3
1.5385,3
1.475,3
1.8944,3
4.8259,3
1.1223,3
0.9637,3
1.7347,3
1.3379,3
2.1006,3
1.111,3
1.5585,3
1.0508,3
1.1021,3
1.5571,3
1.7963,3
1.3703,3
1.5811,3
2.4787,3
2.8353,3
2.0769,3
3.1491,3
2.2783,3
1.2041,3
2.786,3
1.9918,3
1.4472,3
1.889,3
0.88063,3
4.027,3
1.3381,3
2.5224,3
1.7472,3
3.1044,3
1.6314,3
1.1859,3
1.2024,3
1.0723,3
1.5843,3
0.65456,3
1.0137,3
1.6759,3
1.1091,3
2.4207,3
1.7638,3
2.2395,3
1.1029,3
0.25916,3
3.5922,3
1.5313,3
0.63688,3
1.4008,3
0.83122,3
1.0586,3
0.96544,3
0.90145,3
2.2004,3
2.042,3
1.1771,3
3.5228,3
3.9787,3
3.3099,3
3.2849,3
3.909,3
0.76831,3
2.8777,3
0.77805,3
1.5769,3
0.79858,3
2.401,3
1.0509,3
1.7773,3
2.2224,3
1.3231,3
1.6482,3
3.291,3
2.1306,3
1.3473,3
2.3256,3
1.3086,3
2.093,3
1.3157,3
2.602,3
2.5844,3
1.5752,3
2.7477,3
1.9558,3
1.7248,3
2.8784,3
1.8995,3
2.3698,3
1.914,3
1.2559,3
1.5793,3
2.3414,3
1.8712,3
5.1375,3
1.4931,3
2.0537,3
2.7943,3
4.1859,3
2.6023,3
4.3885,3
1.6831,3
2.2889,3
3.6911,3
3.0333,3
2.7136,3
3.8293,3
5.6899,3
6.2229,3
2.0615,3
3.8098,3
3.6039,3
1.5022,3
1.4784,3
1.2088,3
4.1678,3
1.6219,3
2.4486,3
1.3638,3
3.9453,3
4.2281,3
5.1815,3
6.3682,3
5.4273,3
5.0546,3
4.0705,3
1.4489,3
1.3887,3
1.3734,3
3.2579,3
2.4027,3
3.8569,3
3.3437,3
2.0577,3
2.0057,3
1.1619,3
3.205,3
2.4398,3
1.1104,3
1.3493,3
1.2446,3
1.2928,3
1.0068,3
1.0835,3
1.4414,3
1.4275,3
1.5045,3
2.1475,3
1.416,3
1.3953,3
1.4655,3
4.6603,3
2.3566,3
2.6784,3
1.6295,3
3.0263,3
3.2331,3
3.0897,3
1.3653,3
2.8704,3
3.6078,3
1.1951,3
1.9939,3
3.7964,3
3.3793,3
5.3861,3
3.0029,3
1.7778,3
2.2031,3
1.535,3
0.70866,3
1.6263,3
2.158,3
1.291,3
0.63894,3
0.84686,3
1.612,3
2.106,3
1.9897,3
3.7706,3
1.5596,3
1.9611,3
1.9933,3
1.5621,3
2.3916,3
1.2133,3
1.8671,3
2.2341,3
4.3906,3
7.7285,3
2.9639,3
1.2515,3
1.78,3
3.9761,3
2.7884,3
1.0065,3
1.2043,3
1.0193,3
3.5461,3
1.2587,3
1.8833,3
1.3696,3
2.146,3
5.6276,3
1.9626,3
4.7245,3
3.5724,3
3.5624,3
2.7271,3
2.7739,3
2.4204,3
5.6895,3
1.2093,3
3.7289,3
1.9263,3
2.2813,3
1.5712,3
6.9515,3
2.3946,3
1.3112,3
2.2696,3
1.5759,3
3.1269,3
3.0499,3
1.8299,3
2.4722,3
1.9332,3
0.91548,3
1.5442,3
2.1944,3
1.1002,3
3.3959,3
2.6018,3
2.8196,3
3.6775,3
2.245,3
1.3555,3
1.4663,3
1.7546,3
0.94538,3
2.5243,3
2.5893,3
1.316,3
1.6525,3
1.829,3
2.4724,3
1.2334,3
1.1023,3
1.3913,3
3.8185,3
1.4368,3
1.3292,3
2.0757,3
1.4213,3
1.4175,3
2.645,3
3.0036,3
1.0217,3
1.3294,3
1.0494,3
2.0624,3
1.2349,3
1.7148,4
2.7934,4
2.425,4
1.1516,4
1.3411,4
1.9963,4
2.5303,4
1.4183,4
1.33,4
1.8629,4
1.5278,4
1.1671,4
1.5108,4
1.5555,4
1.2802,4
1.408,4
1.0762,4
1.6571,4
1.8023,4
1.2454,4
1.1291,4
0.42901,4
0.60742,4
1.426,4
1.6221,4
0.97401,4
1.6826,4
1.3273,4
1.9772,4
4.2929,4
1.9204,4
2.9066,4
1.7277,4
2.3157,4
1.7333,4
2.3068,4
1.7168,4
2.1743,4
1.7815,4
1.8105,4
3.4895,4
2.4965,4
2.1824,4
1.1812,4
2.2228,4
1.6791,4
2.0286,4
1.9012,4
3.1369,4
4.2881,4
1.3903,4
3.0512,4
5.139,4
1.6462,4
2.0079,4
2.4889,4
1.7075,4
1.5654,4
1.9338,4
2.5661,4
0.90101,4
4.9729,4
1.458,4
2.4721,4
1.5756,4
2.5772,4
1.4496,4
1.5515,4
2.0352,4
1.4264,4
1.5214,4
1.4246,4
1.5862,4
1.3421,4
1.6068,4
1.6959,4
2.4474,4
3.2861,4
4.3957,4
7.5213,4
2.2854,4
3.8556,4
2.1397,4
2.1177,4
1.0774,4
2.1859,4
1.4493,4
1.4509,4
0.94094,4
1.4639,4
1.4182,4
1.2585,4
1.015,4
1.004,4
1.7879,4
2.0934,4
1.0218,4
1.3721,4
1.8121,4
2.9464,4
1.121,4
2.1438,4
3.141,4
1.5015,4
1.581,4
3.3453,4
8.7709,4
1.5094,4
1.602,4
3.4605,4
1.8882,4
4.8303,4
3.1583,4
2.0154,4
2.097,4
1.7612,4
1.7656,4
1.5111,4
1.7137,4
2.2101,4
1.1869,4
1.9227,4
2.3294,4
3.1482,4
3.2594,4
1.7336,4
3.0447,4
2.6479,4
2.5155,4
1.8042,4
3.8825,4
1.9549,4
1.2698,4
1.3787,4
1.4287,4
1.5341,4
1.5205,4
5.5595,5
2.0633,5
1.8133,5
2.6067,5
3.0589,5
1.363,5
2.3585,5
2.1088,5
1.1635,5
2.2241,5
1.1752,5
3.1234,5
1.2392,5
3.8401,5
2.0429,5
1.4245,5
2.0814,5
1.4352,5
3.5679,5
1.8438,5
1.9044,5
1.5056,5
1.3511,5
2.5755,5
2.5939,5
1.6685,5
1.3846,5
1.3164,5
1.9775,5
1.5627,5
1.7269,5
1.0805,5
1.1869,5
1.3896,5
1.272,5
1.2758,5
1.5209,5
1.8773,5
1.1603,5
2.8068,5
2.0308,5
3.3198,5
4.1962,5
2.6453,5
2.0056,5
2.7524,5
1.3986,5
1.2654,5
2.1472,5
2.2623,5
1.2987,5
1.9128,5
1.4034,5
1.2105,5
2.8805,5
2.08,5
1.0295,5
2.2596,5
1.067,5
0.53188,5
1.851,5
2.0879,5
1.8453,5
1.7625,5
0.62714,5
0.88445,5
0.90884,5
0.96619,5
1.365,5
0.80581,5
0.86177,5
0.22397,5
0.85675,5
1.3174,5
1.4556,5
1.1773,5
3.1291,5
3.2989,5
4.1439,5
2.5551,5
2.8796,5
0.68277,5
1.1316,5
3.4766,5
1.944,5
1.984,5
1.8159,5
1.9854,5
1.0617,5
0.86839,5
1.8075,5
1.0694,5
2.4087,5
0.56857,5
1.8392,5
1.0894,5
1.9583,5
1.0013,5
0.88258,5
1.3275,5
1.557,5
1.6833,5
2.5731,5
2.0033,5
2.5246,5
1.7987,5
3.5859,5
2.3284,5
2.198,5
2.4661,5
1.5372,5
1.537,5
2.2205,5
2.9526,5
1.3992,5
1.6729,5
1.4045,5
1.5386,5
5.7667,5
8.8639,5
1.6065,5
4.5162,5
2.608,5
3.9205,5
2.4822,5
1.1821,5
1.3299,5
3.7558,5
3.0605,5
1.409,5
2.3531,5
4.3004,5
1.1231,5
3.7075,5
1.5142,5
3.1424,5
3.1811,5
2.6153,5
2.5965,5
1.1003,5
2.6056,5
3.6705,5
5.301,5
1.0221,5
1.7469,5
1.9824,5
3.892,5
1.2005,5
1.3635,5
1.6195,5
0.91288,5
1.1164,5
1.6572,5
2.9406,5
5.562,5
1.8459,5
4.7125,5
2.7699,5
2.8531,5
4.2789,5
3.8911,5
3.6755,5
5.2102,5
2.3588,5
0.90638,5
1.2014,5
1.7618,5
1.4669,5
1.4042,5
1.2973,5
1.621,5
3.1979,5
1.4674,5
2.2796,5
1.2427,5
3.1765,5
1.4239,5
1.1896,5
2.0336,5
1.6893,5
1.9414,5
1.4306,5
1.3905,5
2.5198,5
3.9747,5
1.5865,5
1.8262,5
1.7035,5
4.8911,5
5.6746,5
2.9926,5
2.6032,5
2.2057,5
4.5007,5
1.7926,5
3.8868,5
6.9609,5
1.8219,5
5.8054,5
3.0552,5
4.1674,5
2.1317,5
3.9471,5
2.5842,5
2.5623,5
3.8603,5
1.327,5
2.4981,5
3.1683,5
2.84,5
2.3396,5
1.3787,5
2.4449,5
2.1466,5
3.8632,5
3.7321,5
1.1268,5
1.4918,5
2.5296,5
1.111,5
1.3269,5
1.5851,5
0.96131,5
3.0092,5
0.93904,5
0.88024,5
3.9952,5
2.5074,5
1.864,5
3.5088,5
1.0856,5
5.105,5
0.97937,5
2.7675,5
1.2668,5
1.4166,5
2.0803,5
2.1482,5
3.8751,5
4.728,5
1.3982,5
3.8103,5
7.185,5
6.8964,5
3.6709,5
1.7151,5
1.6359,5
1.1075,5
1.9002,5
1.2609,5
1.4918,5
1.366,5
1.9163,5
0.90115,5
3.4051,5
3.6437,5
2.389,5
3.1961,5
2.0723,5
2.2307,5
3.0703,5
5.9849,5
5.4732,5
2.9549,5
2.0285,5
4.6506,5
2.1793,5
4.0568,5
2.7578,5
3.7435,5
1.4979,5
2.1914,5
3.1385,5
1.9559,5
1.1678,5
1.4892,5
1.6795,5
1.0423,5
1.1295,5
1.1516,5
4.9071,5
1.8319,5
1.1761,5
1.5322,5
1.0843,5
1.9638,5
2.6797,5
1.9597,5
2.1159,5
2.4607,5
1.7368,5
3.1491,5
2.1515,5
2.415,5
1.6751,5
1.862,5
1.8938,5
3.9468,5
3.7227,5
2.0737,5
1.8076,5
2.5031,5
3.5587,5
2.364,5
1.9904,5
2.0708,5
2.7704,5
2.648,5
2.0349,5
2.025,5
1.4475,5
2.1582,5
1.8838,5
3.4809,5
1.4363,5
1.3919,5
2.0141,5
2.3074,5
2.2437,5
2.4247,5
2.3121,5
1.9083,5
0.97058,5
4.4813,5
1.4199,5
1.687,5
2.0387,5
1.5551,5
1.4372,5
1.4769,5
1.8559,5
1.024,5
1.1074,6
1.6681,6
2.5488,6
2.6039,6
3.9295,6
7.0041,6
4.8591,6
3.1996,6
2.054,6
3.549,6
1.4077,6
4.3291,6
4.5964,6
1.8326,6
1.2618,6
1.7067,6
2.2556,6
1.191,6
1.6955,6
2.7801,6
2.4506,6
1.0388,6
2.4262,6
1.1864,6
1.6924,6
1.9598,6
4.8331,6
1.3044,6
2.4334,6
1.212,6
1.3079,6
1.9336,6
1.3294,6
3.5926,6
1.4947,6
1.7099,6
1.3993,6
1.663,6
1.3054,6
1.1808,6
1.6994,6
1.3677,6
1.9583,6
1.5484,6
4.08,6
2.1183,6
2.4033,6
1.1491,6
1.0173,6
0.78435,6
0.84836,6
2.8647,6
2.9551,6
1.1656,6
1.6604,6
1.2952,6
4.1466,6
2.4321,6
1.6991,6
0.86778,6
1.2875,6
0.95551,6
0.91103,6
1.691,6
1.8209,6
4.0572,6
1.6027,6
0.71667,6
0.79144,6
0.76706,6
1.5738,6
1.0258,6
1.0969,6
2.1994,6
2.3167,6
1.4439,6
2.1902,6
2.7046,6
5.0802,6
0.96597,6
3.0377,6
1.7344,6
0.86534,6
1.3842,6
1.7563,6
1.6942,6
5.8909,6
2.5253,6
1.0532,6
2.7804,6
1.2362,6
3.4517,6
3.8625,6
2.9823,6
1.1579,6
1.5146,6
2.558,6
1.5574,6
2.0387,6
2.3669,6
1.559,6
1.6473,6
2.6476,6
1.8516,6
1.6547,6
2.0754,6
2.2142,6
3.1925,6
1.4493,6
2.7644,6
1.8982,6
2.8949,6
2.9568,6
2.5406,6
1.7388,6
2.4963,6
4.85,6
2.0031,6
1.2995,6
2.4787,6
1.4625,6
1.0377,6
2.9754,6
3.7405,6
5.3045,6
4.1205,6
3.9016,6
4.6995,6
4.4681,6
2.5297,6
4.1742,6
1.1389,6
5.0677,6
3.6973,6
2.3668,6
2.2928,6
1.444,6
2.2658,6
1.3878,6
5.5888,6
2.1253,6
5.391,6
5.6207,6
1.8857,6
2.6571,6
1.9566,6
0.56854,6
2.9836,6
1.5522,6
2.5248,6
1.5075,6
1.2171,6
1.2059,6
1.8422,6
1.838,6
1.2994,6
1.722,6
1.6098,6
1.9875,6
1.8967,6
2.0771,6
5.3698,6
2.4596,6
1.5404,6
2.5312,6
2.4187,6
2.2959,6
5.1436,6
2.8191,6
1.8301,6
3.3282,6
3.9799,6
3.8599,6
2.9208,6
4.9388,6
1.9041,6
2.0825,6
5.5617,6
2.2054,6
1.9114,6
1.3117,6
2.9201,6
5.2263,6
4.0675,6
3.2237,6
1.7913,6
2.2839,6
2.1543,6
2.8877,6
1.15,6
2.8968,6
1.0126,6
1.0803,6
0.97345,6
1.0644,6
1.5308,6
1.5223,6
5.7969,6
1.7897,6
1.7922,6
8.049,6
2.1586,6
0.84674,6
6.702,6
1.287,6
1.9682,6
5.2293,6
1.5452,6
2.5882,6
6.4354,6
6.3908,6
2.6646,6
4.006,6
3.8822,6
2.8741,6
4.6108,6
3.5895,6
2.1897,6
2.7311,6
3.123,6
2.5631,6
2.1559,6
2.2202,6
1.8087,6
5.7703,6
2.2557,6
3.9728,6
0.78785,6
2.0445,6
1.4457,6
1.1239,6
2.6534,6
2.8261,6
1.0796,6
1.4009,6
1.7832,6
1.8384,6
3.4988,6
3.1096,6
1.3639,6
2.3397,6
1.2086,6
3.7219,6
3.0045,6
2.411,6
1.3585,6
2.0819,6
2.8612,6
1.8074,6
1.8088,6
1.9359,6
5.6512,6
3.1591,6
2.2631,6
1.7513,6
3.2463,6
1.3565,6
3.3911,6
2.2658,6
1.9735,6
1.6566,6
1.3983,6
1.3701,6
1.8813,6
1.3899,6
1.4823,6
1.3484,6
1.1614,6
1.123,6
2.1444,6
1.7416,6
1.2898,6
2.051,6
1.582,6
1.4502,7
7.8339,7
5.1567,7
6.8095,7
4.2296,7
1.2852,7
2.2908,7
2.6774,7
6.4726,7
1.6794,7
4.5162,7
4.0347,7
5.0185,7
3.0501,7
1.0994,7
2.1181,7
2.2571,7
1.1616,7
1.9019,7
3.9314,7
1.0809,7
1.1663,7
2.1384,7
1.405,7
0.9877,7
2.6828,7
1.9153,7
2.7751,7
1.4219,7
1.1929,7
1.3139,7
1.8401,7
2.0138,7
1.0956,7
2.9134,7
1.8366,7
2.553,7
1.4807,7
1.8581,7
3.421,7
1.5955,7
1.5052,7
1.2757,7
1.1552,7
1.5518,7
1.3851,7
1.2159,7
2.3892,7
2.8689,7
2.0674,7
1.495,7
2.0664,7
2.2218,7
1.5813,7
1.083,7
1.1185,7
1.7303,7
1.6266,7
1.245,7
2.5184,7
2.0846,7
1.9551,7
2.7517,7
1.8519,7
2.0569,7
1.3211,7
1.2219,7
1.8196,7
2.1105,7
3.0537,7
2.1174,7
1.2426,7
1.1008,7
1.4367,7
2.1568,7
1.1697,7
0.41309,7
1.7619,7
2.3588,7
2.0503,7
1.4413,7
1.3799,7
0.89037,7
1.2145,7
1.0839,7
1.0713,7
2.7692,7
1.1546,7
1.4316,7
1.4597,7
1.1477,7
2.66,7
1.1785,7
1.1705,7
0.42317,7
2.1546,7
1.0871,7
1.9628,7
0.35798,7
0.45091,7
1.2165,7
0.67903,7
1.1084,7
1.9238,7
1.4018,7
0.69115,7
1.676,7
1.5417,7
2.0991,7
3.2973,7
3.0621,7
4.5107,7
1.1155,7
0.85437,7
1.103,7
2.7505,7
2.9567,7
4.3584,7
2.018,7
1.6955,7
3.2344,7
1.9691,7
1.6469,7
2.1265,7
0.87849,7
2.715,7
1.4193,7
1.1162,7
1.7759,7
1.7013,7
0.87019,7
1.5948,7
1.1886,7
1.1723,7
1.9073,7
2.7453,7
1.0266,7
1.221,7
2.5978,7
2.0795,7
2.6887,7
1.9252,7
7.6567,7
1.81,7
2.1716,7
1.1914,7
3.5729,7
2.0279,7
1.8847,7
2.4147,7
2.2482,7
1.7132,7
1.767,7
1.731,7
2.106,7
1.5035,7
1.4946,7
2.1694,7
1.46,7
2.3829,7
2.3455,7
2.13,7
2.3591,7
2.3248,7
4.5585,7
2.5718,7
2.0183,7
2.9451,7
1.8948,7
1.843,7
2.2569,7
1.5054,7
2.4281,7
2.6461,7
3.7465,7
2.2825,7
3.8505,7
2.4754,7
4.2347,7
2.0241,7
1.8506,7
4.8278,7
4.6533,7
1.8822,7
1.0045,7
3.0634,7
1.9479,7
1.8765,7
1.6635,7
5.4216,7
3.0123,7
1.7075,7
3.2284,7
4.0925,7
3.0179,7
2.2051,7
1.4048,7
0.83706,7
1.6923,7
4.6664,7
0.75983,7
0.75836,7
1.6566,7
1.9589,7
1.891,7
1.2111,7
1.281,7
2.2516,7
4.1639,7
5.8554,7
1.7901,7
2.5856,7
1.3006,7
3.2492,7
3.1011,7
1.9861,7
1.6366,7
2.3143,7
3.5231,7
3.8129,7
2.1064,7
2.9767,7
1.7463,7
3.2425,7
1.1392,7
1.3301,7
1.6393,7
1.0627,7
1.201,7
1.4297,7
1.0399,7
1.3685,7
1.3988,7
1.4173,7
1.361,7
1.4161,7
1.2723,7
1.1739,7
1.8164,7
2.0052,7
1.4304,7
1.4259,7
1.7463,7
1.4507,7
1.8054,7
1.7355,7
1.5034,7
2.6039,7
1.9594,7
4.2145,7
4.5171,7
1.9801,7
2.7016,7
1.2454,7
1.5569,7
1.5055,7
3.4572,7
1.6286,7
1.9827,7
4.3803,7
3.3854,7
5.1712,7
2.3037,7
2.5709,7
1.7393,7
3.1571,7
4.435,7
1.7585,7
5.0982,7
3.193,7
2.2055,7
0.96639,7
1.7808,7
2.6144,7
3.2491,7
4.4614,7
3.6558,7
1.9505,7
5.657,7
1.4328,7
1.6311,7
2.7174,7
1.5693,7
2.6174,7
1.5466,7
5.1846,7
4.1534,7
1.264,7
1.0227,7
1.7983,7
2.1599,7
1.5927,7
3.3961,7
2.3754,7
1.2475,7
1.8142,7
0.95474,7
2.6779,7
1.1072,7
3.8021,7
2.315,7
1.2636,7
1.3563,7
1.1062,7
1.6444,7
3.0742,7
8.0967,7
5.7629,7
3.3486,7
8.1292,7
1.718,7
3.4358,7
7.2047,7
1.5906,7
3.5415,7
1.2291,7
1.4858,7
2.3827,7
2.3874,7
2.2724,7
2.8863,7
1.2502,7
1.1974,7
1.5641,7
1.5907,7
2.096,7
5.945,7
5.8139,7
3.9758,7
3.9056,7
2.3051,7
5.0357,7
2.6238,7
2.8698,7
4.3693,7
3.9768,7
2.5703,7
4.332,7
2.149,7
3.3702,7
1.7349,7
3.3998,7
1.6173,7
2.8538,7
5.1824,7
1.9735,7
1.1303,7
4.8127,7
1.4726,7
2.1779,7
1.6401,7
6.3508,7
1.6446,7
1.7586,7
4.6108,7
1.5701,7
1.4534,7
1.9865,7
2.7759,7
3.0781,7
2.3364,7
1.6953,7
2.1239,7
1.9782,7
1.6296,7
2.1093,7
1.7108,7
2.0986,7
2.586,7
4.2921,7
7.5128,7
3.175,7
2.4785,7
1.8968,7
2.5272,7
1.6717,7
2.3211,7
1.9619,7
1.4821,7
2.621,7
2.2275,7
3.1096,7
4.8827,7
5.2641,7
1.4474,7
1.4721,7
1.6885,7
1.4181,7
1.6072,7
1.5768,7
1.2504,7
1.1273,7
1.8408,7
1.4931,7
0.927,7
2.0338,7
1.6864,7
1.696,7
1.2756,7
1.5962,7
1.4867,7
1.4144,7
2.0542,8
2.355,8
2.0515,8
3.3083,8
5.0348,8
6.3889,8
1.9913,8
4.1094,8
2.563,8
2.6237,8
1.5057,8
1.1358,8
2.9128,8
2.7169,8
0.95434,8
1.6196,8
3.3999,8
