2,1,1.1635
2,1,1.5352
2,1,4.6895
2,1,10.148
2,1,1.5385
2,1,1.475
2,1,13.65
2,1,7.9683
2,1,1.1752
2,1,11.597
2,1,1.8944
2,1,15.206
2,1,3.1234
2,1,4.1094
2,1,0.99798
2,1,1.2392
2,1,3.8401
2,1,1.1516
2,1,2.1181
2,1,1.3411
2,1,1.4077
2,1,1.0809
2,1,1.3765
2,1,2.9128
2,1,1.9963
2,1,12.492
2,1,4.5964
2,2,5.0843
2,2,5.188
2,2,5.5595
2,2,5.1567
2,2,2.0542
2,2,1.4805
2,2,2.0633
2,2,1.6567
2,2,1.8133
2,2,2.355
2,2,3.4837
2,2,4.2296
2,2,1.0059
2,2,1.2505
2,2,1.6681
2,2,1.1201
2,2,3.0589
2,2,1.363
2,2,2.5488
2,2,2.6039
2,2,2.2096
2,2,10.296
2,2,4.5162
2,2,2.1936
2,2,5.0185
2,2,2.8597
2,2,4.6335
2,2,2.8133
2,2,2.8226
2,2,10.414
2,2,6.3889
2,2,4.2048
2,2,3.0501
2,2,2.7934
2,2,1.9913
2,2,6.6976
2,2,2.2241
2,2,3.7872
2,2,1.3895
2,2,5.0537
2,2,2.425
2,2,4.8591
2,2,4.0713
2,2,3.1996
2,2,2.054
2,2,1.0994
2,2,2.0429
2,2,2.563
2,2,2.2571
2,2,11.502
2,2,2.6237
2,2,2.1133
2,2,1.5057
2,2,10.059
2,2,3.549
2,2,1.1358
2,2,1.1616
2,2,4.3291
2,2,1.9019
2,2,10.064
2,2,3.9314
2,2,6.7883
2,2,2.6493
2,2,11.829
3,1,1.614
3,1,1.8326
3,1,1.1663
3,1,1.4245
3,1,1.2618
3,1,1.5149
3,1,0.92121
3,1,1.7067
3,1,3.0563
3,1,0.98161
3,1,0.9877
3,1,1.072
3,1,1.8635
3,1,1.0101
3,1,2.6828
3,1,1.5996
3,1,1.4394
3,1,0.95434
3,1,1.33
3,1,1.3384
3,1,2.0756
3,1,1.191
3,1,1.5879
3,1,2.8374
3,1,3.1085
3,1,1.4651
3,1,3.5679
3,1,1.8438
3,1,1.5611
3,1,1.0164
3,1,1.5056
3,1,1.3511
3,1,1.8032
3,1,3.3039
3,1,1.3139
3,1,1.8629
3,1,1.1223
3,1,3.2184
3,1,1.8401
3,1,1.5278
3,1,2.5252
3,1,0.9637
3,1,1.054
3,1,2.5939
3,1,3.5019
3,1,2.7801
3,1,1.9607
3,1,1.3918
3,1,1.8798
3,1,2.4506
3,1,2.5929
3,1,1.3057
3,1,2.8048
3,1,2.0309
3,1,1.3379
3,1,1.6685
3,1,1.0388
3,1,1.1671
3,1,0.96792
3,1,1.5982
3,1,2.7922
3,1,2.0138
3,1,2.6305
3,1,1.0956
3,1,2.4262
3,1,2.553
3,1,3.2814
3,1,1.8445
3,1,1.4807
3,1,1.111
3,1,2.9142
3,1,1.1636
3,1,1.5585
3,1,1.5052
3,1,1.5859
3,1,1.0805
3,1,1.1869
3,1,4.2697
3,1,4.6711
3,1,1.0508
3,1,2.0197
3,1,1.6924
3,1,1.9598
3,1,1.0046
3,1,1.3027
3,1,1.5518
3,1,1.0859
3,1,2.0197
3,1,2.2994
3,1,4.5586
3,1,1.4856
3,1,1.7963
3,1,1.3851
3,1,1.5108
3,1,1.3354
3,1,1.9488
3,1,1.2758
3,1,1.5209
3,1,1.2159
3,1,1.5811
3,1,2.4787
3,1,2.2372
3,1,2.8689
3,1,2.0674
3,1,1.8115
3,1,2.8353
3,1,1.6732
3,1,1.7032
3,1,2.5901
3,1,1.9615
3,1,2.3532
3,1,2.8515
3,1,2.0769
3,1,3.7638
3,1,1.2573
3,1,2.0664
3,1,1.5718
3,1,1.8773
3,1,2.2783
3,1,1.6993
3,1,3.4881
3,1,1.2041
3,1,5.4047
3,1,1.1603
3,1,3.5926
3,1,1.5523
3,1,1.7303
3,1,1.7099
3,1,2.8139
3,1,1.6266
3,1,1.9918
3,1,1.3993
3,1,1.4996
3,1,1.2802
3,1,3.0925
3,1,2.1904
3,1,4.1962
3,1,2.6453
3,1,2.0485
3,1,1.245
3,1,1.5472
3,1,2.5184
3,1,1.3051
3,1,1.35
3,1,2.2359
3,1,1.9551
3,1,1.2356
3,1,2.2401
3,1,1.5292
3,2,2.7169
3,2,2.5303
3,2,1.4183
3,2,2.1384
3,2,2.0814
3,2,1.405
3,2,1.4489
3,2,1.4352
3,2,4.4289
3,2,1.3485
3,2,1.6468
3,2,1.3954
3,2,1.9153
3,2,1.7345
3,2,1.6196
3,2,1.9529
3,2,2.2556
3,2,1.4906
3,2,2.7751
3,2,1.6955
3,2,1.816
3,2,1.3527
3,2,4.8259
3,2,3.3999
3,2,1.8263
3,2,1.4219
3,2,2.0445
3,2,1.9044
3,2,1.731
3,2,1.1929
3,2,2.5755
3,2,1.3145
3,2,1.6645
3,2,1.6133
3,2,1.4633
3,2,1.7347
3,2,2.08
3,2,1.3846
3,2,2.1006
3,2,2.1985
3,2,1.5262
3,2,1.6109
3,2,1.3164
3,2,2.9134
3,2,1.8366
3,2,2.4376
3,2,2.0816
3,2,1.1241
3,2,1.1864
3,2,1.3538
3,2,1.9775
3,2,1.5292
3,2,1.8581
3,2,3.421
3,2,1.5955
3,2,1.5627
3,2,1.7269
3,2,3.601
3,2,1.3896
3,2,1.2757
3,2,1.6086
3,2,1.272
3,2,1.7175
3,2,1.9644
3,2,4.8331
3,2,1.0766
3,2,1.1552
3,2,2.5658
3,2,1.4189
3,2,2.7202
3,2,1.3044
3,2,1.1021
3,2,2.2006
3,2,4.5163
3,2,1.5571
3,2,4.1132
3,2,1.3703
3,2,2.4334
3,2,1.4545
3,2,1.2628
3,2,2.8009
3,2,1.212
3,2,1.3079
3,2,1.7057
3,2,2.3892
3,2,1.5555
3,2,1.8682
3,2,2.2053
3,2,2.2561
3,2,2.1342
3,2,3.133
3,2,1.9336
3,2,2.7365
3,2,1.3294
3,2,1.495
3,2,4.4542
3,2,3.1491
3,2,2.2218
3,2,2.3708
3,2,2.2175
3,2,1.5813
3,2,5.5136
3,2,1.9653
3,2,1.083
3,2,2.1157
3,2,1.1185
3,2,1.6376
3,2,1.8361
3,2,2.4283
3,2,1.4947
3,2,1.1054
3,2,4.8959
3,2,2.786
3,2,3.2091
3,2,3.573
3,2,1.2603
3,2,1.2496
3,2,1.4472
3,2,2.8068
3,2,1.8943
3,2,1.408
3,2,2.0308
3,2,3.3198
3,2,1.663
3,2,2.2243
3,2,2.0171
3,2,1.889
3,2,2.5507
3,2,2.0846
3,2,1.0762
3,2,2.5056
3,2,4.0969
3,2,2.7517
3,2,1.6757
3,2,1.3054
3,2,1.1808
3,2,0.88063
4,1,2.0056
4,1,1.9533
4,1,1.8149
4,1,1.3381
4,1,2.5166
4,1,1.1907
4,1,2.7524
4,1,1.4812
4,1,1.879
4,1,4.0993
4,1,2.5224
4,1,0.96017
4,1,1.3677
4,1,1.1882
4,1,1.1922
4,1,1.6571
4,1,2.0748
4,1,1.9583
4,1,1.4574
4,1,2.0569
4,1,1.7038
4,1,2.0053
4,1,1.2384
4,1,1.9747
4,1,1.3211
4,1,3.126
4,1,2.5605
4,1,1.9103
4,1,1.2331
4,1,1.8196
4,1,2.3058
4,1,1.6314
4,1,1.7376
4,1,2.1105
4,1,1.1859
4,1,1.1046
4,1,1.1642
4,1,4.867
4,1,4.3537
4,1,1.2024
4,1,1.0723
4,1,1.2987
4,1,0.87436
4,1,1.418
4,1,1.0173
4,1,1.9128
4,1,0.87036
4,1,0.78435
4,1,3.1271
4,1,0.84836
4,1,1.3745
4,1,2.1568
4,1,1.2105
4,1,1.0137
4,1,0.41309
4,1,2.08
4,1,1.6759
4,1,1.7619
4,1,2.7627
4,1,1.1091
4,1,2.3588
4,1,1.0295
4,1,0.74108
4,1,2.192
4,1,0.80617
4,1,2.0503
4,1,3.2295
4,1,1.6866
4,1,1.4522
4,1,1.067
4,1,0.53188
4,1,1.1291
4,1,0.42901
4,1,1.851
4,1,1.3799
4,1,1.1311
4,1,0.53357
4,1,0.89037
4,1,1.2145
4,1,1.8213
4,1,4.2431
4,1,0.81961
4,1,0.82232
4,1,1.2018
4,1,1.1656
4,1,1.0839
4,1,1.0051
4,1,1.1307
4,1,1.6604
4,1,2.7692
4,1,1.2952
4,1,1.5555
4,1,1.1546
4,1,1.7638
4,1,2.0879
4,1,0.70601
4,1,1.6991
4,1,1.1029
4,1,0.86778
4,1,1.4316
4,1,1.4597
4,1,1.1274
4,1,1.0845
4,1,2.6361
4,1,0.44858
4,1,2.0996
4,1,3.0066
4,1,0.25916
4,1,0.62518
4,1,0.95576
4,1,1.4865
4,1,1.4673
4,1,0.65572
4,1,1.1477
4,1,2.66
4,1,0.94113
4,1,0.60742
4,1,0.82044
4,1,1.426
4,2,4.027
4,2,3.2442
4,2,1.8519
4,2,1.6994
4,2,1.3986
4,2,1.668
4,2,1.2654
4,2,1.5811
4,2,1.5484
4,2,4.08
4,2,1.6246
4,2,1.7472
4,2,2.1183
4,2,2.5226
4,2,1.1793
4,2,2.1472
4,2,2.2623
4,2,1.2219
4,2,3.1044
4,2,1.3537
4,2,2.2569
4,2,2.2991
4,2,2.767
4,2,2.0689
4,2,3.0537
4,2,2.1174
4,2,2.4562
4,2,2.4033
4,2,1.5843
4,2,1.2426
4,2,1.088
4,2,1.1008
4,2,1.1434
4,2,1.1041
4,2,1.1491
4,2,1.4367
4,2,0.65456
4,2,1.8023
4,2,1.4034
4,2,1.1697
4,2,2.8805
4,2,1.2454
4,2,2.8647
4,2,2.2596
4,2,1.4413
4,2,1.2468
4,2,2.2663
4,2,1.9636
4,2,2.6188
4,2,1.7262
4,2,2.9551
4,2,1.4116
4,2,2.4207
4,2,3.8732
4,2,1.4053
4,2,1.2046
4,2,0.96871
4,2,1.0713
4,2,1.0935
4,2,2.2542
4,2,1.5512
4,2,1.5996
4,2,4.1466
4,2,2.2395
4,2,2.5664
4,2,2.4321
4,2,2.3777
4,2,2.2986
4,2,1.3503
4,2,2.9922
4,2,1.2624
4,2,1.2101
4,2,1.1896
4,2,1.2875
4,2,0.99158
4,2,1.1785
4,2,1.8453
4,2,2.0644
5,1,1.6163
5,1,3.5922
5,1,1.5313
5,1,1.7625
5,1,4.4855
5,1,0.63688
5,1,1.198
5,1,0.95551
5,1,0.62714
5,1,1.0768
5,1,1.7966
5,1,1.8361
5,1,0.69162
5,1,2.5309
5,1,0.86872
5,1,1.691
5,1,1.2541
5,1,0.42317
5,1,0.90884
5,1,3.0455
5,1,0.94542
5,1,0.77537
5,1,2.4062
5,1,1.365
5,1,0.75429
5,1,1.5007
5,1,0.83082
5,1,1.1158
5,1,1.4008
5,1,2.1546
5,1,1.9094
5,1,1.0586
5,1,2.5179
5,1,1.6027
5,1,0.71667
5,1,0.35798
5,1,0.84656
5,1,1.2911
5,1,1.2317
5,1,1.0998
5,1,0.92548
5,1,0.76706
5,1,0.22397
5,1,1.7125
5,1,0.26281
5,1,1.4054
5,1,0.90145
5,1,1.3236
5,1,1.3482
5,2,1.7312
5,2,1.6203
5,2,2.4169
5,2,1.2601
5,2,0.89394
5,2,1.1705
5,2,0.92617
5,2,0.91103
5,2,2.7303
5,2,1.6221
5,2,0.88445
5,2,1.0677
5,2,0.95659
5,2,1.198
5,2,0.96619
5,2,1.8209
5,2,0.59401
5,2,0.87598
5,2,1.4162
5,2,4.0572
5,2,0.83122
5,2,1.1276
5,2,1.0871
5,2,1.9628
5,2,0.96544
5,2,0.65254
5,2,0.79144
5,2,1.3738
5,2,0.80581
5,2,2.2866
5,2,0.79351
5,2,0.86177
5,2,0.45091
5,2,4.6492
5,2,1.2165
5,2,2.0007
5,2,2.9222
5,2,0.81864
5,2,0.67903
5,2,1.1084
5,2,0.97401
5,2,0.94681
5,2,2.2004
5,2,1.2648
5,2,0.85675
5,2,1.2755
5,2,1.4265
5,2,3.3223
5,2,1.432
5,2,0.59486
5,2,1.9238
5,2,1.397
5,2,0.91514
5,2,1.5738
5,2,1.7712
5,2,1.4018
5,2,1.6826
5,2,1.5416
5,2,1.0258
5,2,1.0693
5,2,0.69115
5,2,1.4371
5,2,1.0969
5,2,1.3174
5,2,1.4556
5,2,1.1773
5,2,2.042
5,2,1.676
5,2,2.1994
5,2,1.5417
5,2,1.1771
6,1,2.0991
6,1,2.3167
6,1,2.125
6,1,1.9787
6,1,3.1291
6,1,1.3913
6,1,2.0773
6,1,3.5228
6,1,1.0067
6,1,1.9438
6,1,3.2989
6,1,3.2973
6,1,3.0892
6,1,3.0621
6,1,2.4763
6,1,3.3099
6,1,3.1163
6,1,2.912
6,1,5.3098
6,1,3.2849
6,1,1.6222
6,1,2.8796
6,1,4.5107
6,1,5.4459
6,1,2.5615
6,1,1.8276
6,1,5.0802
6,1,3.909
6,1,1.0628
6,1,1.5396
6,1,1.1155
6,1,0.96597
6,1,0.85437
6,1,1.304
6,1,1.7344
6,1,2.7505
6,1,0.76831
6,1,1.2347
6,1,1.873
6,1,2.9567
6,1,4.3584
6,1,1.8339
6,1,1.9637
6,1,3.2483
6,2,1.4851
6,2,2.9655
6,2,1.3889
6,2,3.7685
6,2,3.9787
6,2,1.4642
6,2,1.4439
6,2,3.0151
6,2,4.5516
6,2,4.1439
6,2,2.1902
6,2,2.7046
6,2,1.2853
6,2,4.8278
6,2,1.3273
6,2,2.8556
6,2,2.5551
6,2,2.7459
6,2,1.2492
6,2,1.904
6,2,1.617
6,2,3.3274
6,2,3.1125
6,2,3.0377
6,2,0.86534
6,2,1.103
6,2,1.609
6,2,1.4656
6,2,2.8777
6,2,1.3842
6,2,3.1462
6,2,3.6238
6,2,0.77805
6,2,2.1617
6,2,1.4921
6,2,2.1758
6,2,2.3436
6,2,2.018
6,2,0.68277
6,2,2.2472
7,1,1.5008
7,1,3.2344
7,1,2.6211
7,1,1.2709
7,1,1.6942
7,1,1.9691
7,1,1.9772
7,1,3.4766
7,1,3.6073
7,1,3.1924
7,1,1.7464
7,1,1.0532
7,1,2.1646
7,1,1.298
7,1,0.79858
7,1,1.6928
7,1,1.1023
7,1,1.944
7,1,2.715
7,1,4.2929
7,1,1.4193
7,1,2.401
7,1,2.1301
7,1,1.1696
7,1,1.7759
7,1,1.3919
7,1,0.89879
7,1,3.4517
7,1,1.7013
7,1,1.1199
7,1,1.1025
7,1,3.8625
7,1,1.0617
7,1,0.86839
7,1,2.9823
7,1,1.9073
7,1,1.6482
7,1,2.6032
7,1,2.1359
7,1,2.7453
7,1,1.0266
7,1,1.8075
7,1,0.64409
7,1,1.7669
7,1,2.558
7,2,1.8624
7,2,1.7563
7,2,1.4087
7,2,1.1316
7,2,4.5038
7,2,1.6955
7,2,2.3735
7,2,5.8909
7,2,3.5429
7,2,1.6469
7,2,1.5769
7,2,2.5253
7,2,2.9514
7,2,1.6506
7,2,2.1265
7,2,1.5953
7,2,3.3133
7,2,1.1323
7,2,1.8821
7,2,0.87849
7,2,2.7804
7,2,1.1162
7,2,1.2131
7,2,1.0509
7,2,0.7369
7,2,2.9893
7,2,1.2362
7,2,1.984
7,2,1.441
7,2,0.87019
7,2,1.7773
7,2,1.8159
7,2,1.3599
7,2,2.2224
7,2,1.5948
7,2,1.1886
7,2,1.3739
7,2,1.6978
7,2,1.9854
7,2,4.3108
7,2,1.1723
7,2,1.3231
7,2,1.409
7,2,1.4299
7,2,3.291
7,2,1.6358
7,2,3.1161
7,2,1.221
7,2,1.1579
7,2,1.0694
7,2,1.5094
7,2,1.5146
7,2,2.2141
7,2,2.1306
7,2,2.5978
7,2,1.3353
7,2,1.5574
7,2,2.0795
7,2,2.0387
7,2,1.119
7,2,2.3669
7,2,1.6535
7,2,0.99615
7,2,1.9765
7,2,2.4087
7,2,1.3473
7,2,0.56857
7,2,1.8614
7,2,2.6887
7,2,1.9204
7,2,2.9066
7,2,1.9252
7,2,7.6567
7,2,1.8392
7,2,1.655
7,2,1.5452
7,2,1.0894
7,2,2.3256
7,2,1.3086
7,2,1.81
7,2,1.559
7,2,2.8223
7,2,2.1716
7,2,1.82
7,2,1.9583
7,2,1.0013
7,2,2.093
7,2,2.4786
7,2,1.3157
7,2,1.6473
7,2,4.3103
7,2,1.4102
7,2,1.1914
7,2,1.6398
7,2,1.2444
7,2,2.1287
7,2,0.88258
7,2,1.7277
7,2,1.694
7,2,0.6895
7,2,2.3157
7,2,1.8048
7,2,1.582
7,2,1.3744
7,2,1.6157
7,2,1.3275
7,2,1.557
8,1,3.5729
8,1,2.715
8,1,2.9511
8,1,2.602
8,1,2.5844
8,1,2.3818
8,1,2.2367
8,1,1.7807
8,1,2.6476
8,1,2.9073
8,1,1.7871
8,1,2.8438
8,1,2.6277
8,1,2.9282
8,1,2.8169
8,1,1.8067
8,1,1.7333
8,1,1.7104
8,1,2.4147
8,1,1.5752
8,1,2.7477
8,1,2.2482
8,1,1.7132
8,1,1.8587
8,1,1.6547
8,1,1.9558
8,1,2.5731
8,1,2.3979
8,1,1.78
8,1,3.1262
8,1,1.6541
8,1,1.773
8,1,1.9225
8,1,2.2142
8,1,2.2293
8,1,2.0033
8,1,2.2077
8,1,2.6116
8,1,1.9598
8,1,1.9915
8,1,2.5246
8,1,1.6444
8,1,1.4493
8,1,2.2791
8,1,1.4734
8,1,1.7248
8,1,2.3068
8,1,1.7987
8,1,1.4313
8,1,2.3284
8,1,1.7557
8,1,2.106
8,1,2.4147
8,1,2.4441
8,1,1.7168
8,1,2.3698
8,1,2.5159
8,1,2.198
8,2,2.8438
8,2,1.5444
8,2,1.4878
8,2,2.0279
8,2,1.8847
8,2,3.1807
8,2,2.2333
8,2,1.8516
8,2,3.672
8,2,1.4575
8,2,2.0646
8,2,3.5299
8,2,2.2452
8,2,4.5697
8,2,2.1224
8,2,2.4155
8,2,1.767
8,2,1.6833
8,2,1.8159
8,2,1.8503
8,2,2.0754
8,2,1.8758
8,2,1.7573
8,2,1.9827
8,2,3.1925
8,2,2.8784
8,2,2.2059
8,2,1.8995
8,2,2.0417
8,2,2.7644
8,2,1.7139
8,2,1.731
8,2,3.5859
8,2,1.703
8,2,4.4947
8,2,3.9061
8,2,1.5236
8,2,1.5035
8,2,2.5212
8,2,2.8761
8,2,1.914
8,2,1.8063
8,2,1.2559
8,2,1.5793
8,2,2.9059
8,2,1.3277
8,2,2.3414
8,2,2.4661
8,2,1.5372
8,2,1.6496
8,2,1.8982
8,2,2.1743
8,2,2.1607
8,2,1.537
8,2,1.7815
8,2,1.4946
8,2,2.1694
8,2,2.8949
8,2,2.0338
8,2,3.2086
8,2,2.3433
8,2,2.2205
8,2,1.8052
8,2,1.8105
8,2,2.4059
8,2,1.392
8,2,1.5327
8,2,1.46
8,2,2.9526
8,2,2.9568
8,2,1.7983
8,2,1.3992
8,2,2.3829
8,2,2.3455
8,2,1.6729
8,2,1.8712
8,2,2.13
8,2,1.4789
8,2,1.5909
8,2,1.5219
8,2,1.9062
8,2,1.4045
8,2,1.737
8,2,2.8519
8,2,2.3591
8,2,3.8028
8,2,1.5386
8,2,2.7057
8,2,2.5406
8,2,1.7388
8,2,2.3248
9,1,4.5585
9,1,5.1375
9,1,5.7667
9,1,1.4931
9,1,2.4963
9,1,2.0537
9,1,1.6865
9,1,2.2433
9,1,3.1272
9,1,1.4333
9,1,2.0031
9,1,2.9806
9,1,5.527
9,1,1.5542
9,1,1.6234
9,1,1.6065
9,1,4.2632
9,1,2.5718
9,1,1.2995
9,1,2.0183
9,1,2.9451
9,1,2.6023
9,1,1.5
9,1,1.4625
9,1,2.1824
9,1,4.0062
9,1,1.8171
9,1,2.447
9,1,1.465
9,1,4.0108
9,1,1.8948
9,1,1.1812
9,1,2.9402
9,1,4.5162
9,1,3.4431
9,1,3.281
9,1,0.64464
9,1,2.9754
9,1,4.6979
9,1,1.6831
9,1,2.2228
9,1,4.3649
9,1,1.5054
9,1,4.4042
9,1,3.7405
9,1,3.6637
9,1,1.8181
9,1,1.6791
9,1,1.1828
9,1,5.0406
9,1,3.733
9,1,2.3649
9,1,2.4281
9,1,2.2889
9,1,2.6461
9,1,1.1821
9,2,3.3339
9,2,2.7879
9,2,2.7943
9,2,8.8639
9,2,3.4895
9,2,4.85
9,2,2.068
9,2,2.4965
9,2,4.1859
9,2,2.3833
9,2,2.4787
9,2,1.806
9,2,2.8305
9,2,3.4998
9,2,2.7531
9,2,2.4055
9,2,2.3621
9,2,2.0811
9,2,1.0377
9,2,1.8872
9,2,1.843
9,2,4.3885
9,2,2.608
9,2,2.2569
9,2,2.8673
9,2,1.3846
9,2,7.1709
9,2,3.9205
9,2,2.4822
9,2,4.5616
9,2,6.5453
9,2,3.7465
9,2,5.3045
9,2,1.3299
9,2,1.4933
9,2,4.1205
9,2,2.2825
9,2,3.7558
9,2,5.514
9,2,3.9016
9,2,2.3184
9,2,4.2704
9,2,3.6911
9,2,1.4006
9,2,2.9131
9,2,2.2969
9,2,3.8505
9,2,2.0286
9,2,1.9012
9,2,2.1038
9,2,1.744
9,2,2.4754
9,2,4.2347
9,2,7.9392
9,2,5.0299
9,2,2.0241
9,2,3.0605
9,2,3.8977
9,2,3.0333
9,2,1.409
9,2,2.089
9,2,4.6995
9,2,1.8506
9,2,2.3531
9,2,1.698
9,2,4.5571
9,2,4.3004
9,2,3.2341
9,2,4.172
9,2,4.8278
9,2,5.1904
9,2,5.4327
9,2,2.7136
9,2,3.1369
9,2,2.2461
9,2,1.5222
9,2,6.3919
9,2,4.2881
9,2,1.767
9,2,3.8293
9,2,7.9818
9,2,4.4681
9,2,1.1231
10,1,1.6807
10,1,1.5142
10,1,3.4759
10,1,5.6899
10,1,5.8538
10,1,4.6533
10,1,1.8822
10,1,1.4784
10,1,1.2405
10,1,1.7602
10,1,3.4327
10,1,2.0189
10,1,3.0634
10,1,2.0615
10,1,3.1811
10,1,1.6635
10,1,6.1292
10,1,5.4216
10,1,3.8098
10,1,2.5965
10,1,4.1742
10,1,1.7075
10,1,1.7096
10,1,3.9583
10,1,3.2284
10,1,2.314
10,1,2.6056
10,1,2.3696
10,1,5.2131
10,1,2.4515
10,1,1.0283
10,1,1.5022
10,1,1.5262
10,1,1.1622
10,1,1.3903
10,1,1.4784
10,1,2.0409
10,1,1.494
10,1,1.2084
10,1,1.6462
10,1,1.0221
10,1,1.7469
10,1,1.417
10,1,2.0079
10,1,2.4048
10,1,4.1166
10,1,3.2769
10,1,1.2734
10,1,1.4599
10,1,1.5176
10,2,3.7075
10,2,2.2128
10,2,2.7468
10,2,6.5944
10,2,1.9722
10,2,2.8685
10,2,3.4855
10,2,3.1424
10,2,1.0045
10,2,2.5297
10,2,6.2229
10,2,3.4581
10,2,3.6823
10,2,1.9479
10,2,1.8765
10,2,3.5616
10,2,3.0123
10,2,2.6153
10,2,3.6039
10,2,5.4776
10,2,2.6383
10,2,2.2774
10,2,1.1003
10,2,1.1977
10,2,3.6705
10,2,2.0236
10,2,4.0925
10,2,1.1389
10,2,1.69
10,2,3.0512
10,2,2.5282
10,2,1.2989
10,2,3.0179
10,2,5.301
10,2,3.6139
10,2,2.2051
10,2,5.139
10,2,5.0677
10,2,4.9237
10,2,1.5306
10,2,1.1967
10,2,1.4048
10,2,2.0363
10,2,1.6291
10,2,1.4056
10,2,0.83706
10,2,2.1976
10,2,6.1671
10,2,3.8117
10,2,3.6973
10,2,1.9824
10,2,1.6596
10,2,3.892
10,2,4.0613
10,2,2.141
10,2,1.6923
10,2,2.3668
10,2,2.4889
10,2,1.6337
10,2,1.2451
10,2,1.2005
10,2,1.7075
10,2,1.6042
10,2,3.2453
10,2,2.2928
10,2,1.444
10,2,1.2088
10,2,1.5089
10,2,4.1678
10,2,1.9472
10,2,1.3635
10,2,4.0556
10,2,1.6219
10,2,4.6664
10,2,1.6195
10,2,1.864
10,2,1.891
10,2,2.4486
10,2,0.75983
10,2,1.5654
10,2,2.2658
10,2,0.75836
10,2,1.1072
10,2,1.8316
10,2,0.91288
10,2,1.3638
10,2,1.6895
10,2,1.6566
10,2,1.9237
10,2,2.7204
10,2,1.5634
10,2,2.7573
10,2,2.3838
10,2,1.9589
10,2,1.891
10,2,0.72981
10,2,1.2111
10,2,1.1164
